ProductID,Product Name ,Year ,Fe,Al,Cu,Other_metals,Plastics,PCB,LCD_module_CCFL,LCD_module_LED,CRT_Glass,Li_battery,Others
13, LCD monitor,2011,,,,,,,,,,,
13, LCD monitor,2012,,,,,,,,,,,
13, LCD monitor,2013,,,,,,,,,,,
13, LCD monitor,2014,,,,,,,,,,,
13, LCD monitor,2015,,,,,,,,,,,
13, LCD monitor,2016,,,,,,,,,,,
13, LCD monitor,2017,,,,,,,,,,,
13, LCD monitor,2018,,,,,,,,,,,
14,LCD TV,1989,,,,,,,,,,,
14,LCD TV,1990,,,,,,,,,,,
14,LCD TV,1991,,,,,,,,,,,
14,LCD TV,1992,,,,,,,,,,,
14,LCD TV,1993,,,,,,,,,,,
14,LCD TV,1994,,,,,,,,,,,
14,LCD TV,1995,,,,,,,,,,,
14,LCD TV,1996,,,,,,,,,,,
14,LCD TV,1997,,,,,,,,,,,
14,LCD TV,1998,,,,,,,,,,,
14,LCD TV,1999,,,,,,,,,,,
14,LCD TV,2000,,,,,,,,,,,
14,LCD TV,2001,,,,,,,,,,,
14,LCD TV,2002,,,,,,,,,,,
14,LCD TV,2003,,,,,,,,,,,
14,LCD TV,2004,,,,,,,,,,,
14,LCD TV,2005,,,,,,,,,,,
14,LCD TV,2006,,,,,,,,,,,
14,LCD TV,2007,,,,,,,,,,,
14,LCD TV,2008,,,,,,,,,,,
14,LCD TV,2009,,,,,,,,,,,
14,LCD TV,2010,,,,,,,,,,,
14,LCD TV,2011,,,,,,,,,,,
14,LCD TV,2012,,,,,,,,,,,
14,LCD TV,2013,,,,,,,,,,,
14,LCD TV,2014,,,,,,,,,,,
14,LCD TV,2015,,,,,,,,,,,
14,LCD TV,2016,,,,,,,,,,,
14,LCD TV,2017,,,,,,,,,,,
14,LCD TV,2018,,,,,,,,,,,
15,MP3 player,1989,,,,,,,,,,,
15,MP3 player,1990,,,,,,,,,,,
15,MP3 player,1991,,,,,,,,,,,
15,MP3 player,1992,,,,,,,,,,,
15,MP3 player,1993,,,,,,,,,,,
15,MP3 player,1994,,,,,,,,,,,
15,MP3 player,1995,,,,,,,,,,,
15,MP3 player,1996,,,,,,,,,,,
15,MP3 player,1997,,,,,,,,,,,
15,MP3 player,1998,,,,,,,,,,,
15,MP3 player,1999,,,,,,,,,,,
15,MP3 player,2000,,,,,,,,,,,
15,MP3 player,2001,,,,,,,,,,,
15,MP3 player,2002,,,,,,,,,,,
15,MP3 player,2003,,,,,,,,,,,
15,MP3 player,2004,,,,,,,,,,,
15,MP3 player,2005,,,,,,,,,,,
15,MP3 player,2006,,,,,,,,,,,
15,MP3 player,2007,,,,,,,,,,,
15,MP3 player,2008,,,,,,,,,,,
15,MP3 player,2009,,,,,,,,,,,
15,MP3 player,2010,,,,,,,,,,,
15,MP3 player,2011,,,,,,,,,,,
15,MP3 player,2012,,,,,,,,,,,
15,MP3 player,2013,,,,,,,,,,,
15,MP3 player,2014,,,,,,,,,,,
15,MP3 player,2015,,,,,,,,,,,
15,MP3 player,2016,,,,,,,,,,,
15,MP3 player,2017,,,,,,,,,,,
15,MP3 player,2018,,,,,,,,,,,
16,Plasma TV,1989,,,,,,,,,,,
16,Plasma TV,1990,,,,,,,,,,,
16,Plasma TV,1991,,,,,,,,,,,
16,Plasma TV,1992,,,,,,,,,,,
16,Plasma TV,1993,,,,,,,,,,,
16,Plasma TV,1994,,,,,,,,,,,
16,Plasma TV,1995,,,,,,,,,,,
16,Plasma TV,1996,,,,,,,,,,,
16,Plasma TV,1997,,,,,,,,,,,
16,Plasma TV,1998,,,,,,,,,,,
16,Plasma TV,1999,,,,,,,,,,,
16,Plasma TV,2000,,,,,,,,,,,
16,Plasma TV,2001,,,,,,,,,,,
16,Plasma TV,2002,,,,,,,,,,,
16,Plasma TV,2003,,,,,,,,,,,
16,Plasma TV,2004,,,,,,,,,,,
16,Plasma TV,2005,,,,,,,,,,,
16,Plasma TV,2006,,,,,,,,,,,
16,Plasma TV,2007,,,,,,,,,,,
16,Plasma TV,2008,,,,,,,,,,,
16,Plasma TV,2009,,,,,,,,,,,
16,Plasma TV,2010,,,,,,,,,,,
16,Plasma TV,2011,,,,,,,,,,,
16,Plasma TV,2012,,,,,,,,,,,
16,Plasma TV,2013,,,,,,,,,,,
16,Plasma TV,2014,,,,,,,,,,,
16,Plasma TV,2015,,,,,,,,,,,
16,Plasma TV,2016,,,,,,,,,,,
16,Plasma TV,2017,,,,,,,,,,,
16,Plasma TV,2018,,,,,,,,,,,
17,Printer,1980,,,,,,,,,,,
17,Printer,1981,,,,,,,,,,,
17,Printer,1982,,,,,,,,,,,
17,Printer,1983,,,,,,,,,,,
17,Printer,1984,,,,,,,,,,,
17,Printer,1985,,,,,,,,,,,
17,Printer,1986,,,,,,,,,,,
17,Printer,1987,,,,,,,,,,,
17,Printer,1988,,,,,,,,,,,
17,Printer,1989,,,,,,,,,,,
17,Printer,1990,,,,,,,,,,,
17,Printer,1991,,,,,,,,,,,
17,Printer,1992,,,,,,,,,,,
17,Printer,1993,,,,,,,,,,,
17,Printer,1994,,,,,,,,,,,
17,Printer,1995,,,,,,,,,,,
17,Printer,1996,,,,,,,,,,,
17,Printer,1997,,,,,,,,,,,
17,Printer,1998,,,,,,,,,,,
17,Printer,1999,,,,,,,,,,,
17,Printer,2000,,,,,,,,,,,
17,Printer,2001,,,,,,,,,,,
17,Printer,2002,,,,,,,,,,,
17,Printer,2003,,,,,,,,,,,
17,Printer,2004,,,,,,,,,,,
17,Printer,2005,,,,,,,,,,,
17,Printer,2006,,,,,,,,,,,
17,Printer,2007,,,,,,,,,,,
17,Printer,2008,,,,,,,,,,,
17,Printer,2009,,,,,,,,,,,
17,Printer,2010,,,,,,,,,,,
17,Printer,2011,,,,,,,,,,,
17,Printer,2012,,,,,,,,,,,
17,Printer,2013,,,,,,,,,,,
17,Printer,2014,,,,,,,,,,,
17,Printer,2015,,,,,,,,,,,
